Cell_id,Image_id,CD163_,CD31_CD34_,CD3_,CD44_,CD4_,CD68_,CD8_,CK5_6_,Cleaved_caspase3_,ER_,E_Cadherin_,FAP_,GATA3_,GranzymeB_,Her2_,Keratin8_18_,Ki67_,MCAM_,PD1_,PDGFRa_,PDGFRb_,PDL1_,Vimentin_,YAP1_,aSMA_,pSMAD2_,pSTAT3_,panKeratin_,Mask_id,
2679,1,0,0,0,0,0,0,0,0,0,0.0625,0.28125,0,0,0,0.09375,0.15625,0,0.8125,0.1875,0,0.125,0,0.3125,0.65625,0.59375,0.84375,0.8125,0.875,1,
2680,1,0,0,0,0,0,0.125,0,0,0.025,0,0,0.525,0,0,0,0,0,0,0,0,0.95,0,1,0.925,0,0,0.175,0,1,
2681,1,0.225806,0,0.0322581,0,0.129032,0,0,0,0,0,0,0.322581,0,0,0,0,0,0.483871,0,0,0.0322581,0,1,0.903226,0,0.483871,0,0,1,
2682,1,0,0,0,0,0,0,0,0,0,0,0,0.514286,0,0,0,0,0,0,0,0,0,0,0.971429,0,0,0,0,0,1,
2683,1,0,0,0,0,0,0,0,0,0,0,0,0.216495,0,0,0,0,0,0.103093,0,0,0.0206186,0,0.42268,0.0721649,0,0.134021,0,0,1,
2684,1,0,0,0.0447761,0,0,0,0,0,0.0522388,0,0.619403,0.00746269,0,0,0.0373134,0.164179,0.276119,0.276119,0.00746269,0.0447761,0,0,0,0.716418,0,0.19403,0.395522,0.813433,1,
2685,1,0.025641,0,0,0,0,0,0,0,0,0,0.371795,0.346154,0,0,0.294872,0.205128,0,0.512821,0.0384615,0.025641,0.461538,0,0.679487,1,0.948718,0.628205,0.884615,0.717949,1,
2686,1,0,0,0.0192308,0.846154,0,0,0,0,0,0,0,0.115385,0,0,0,0,0,0,0,0,0,0,0.923077,0.596154,0,0,0,0,1,
2687,1,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.8,0.58,0,0.08,0,0.06,1,
2688,1,0,0,0.0142857,0,0,0,0,0,0,0,0.914286,0,0,0,0.542857,1,0,0.585714,0.0285714,0.1,0.1,0,0,0.957143,0.0285714,0.342857,0.571429,1,1,
2689,1,0.231707,0.256098,0,0.134146,0,0.231707,0,0,0,0,0,0,0,0,0,0,0,0.353659,0.0243902,0.121951,0.146341,0,0.914634,0.768293,0.47561,0.365854,0,0,1,
2690,1,0.139535,0,0,0,0,0,0,0,0,0,0.348837,0.0697674,0,0,0.0348837,0.22093,0,0.325581,0,0.27907,0,0,0.639535,0.965116,0,0.325581,0.825581,0.581395,1,
2691,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.06,0,0,0.94,0,1,0.9,0,0,0.42,0,1,
2692,1,0,0,0,0,0,0,0,0,0,0.0677966,0.745763,0,0.0169492,0,0.186441,0.627119,0,0.559322,0,0,0,0,0,0.59322,0.0169492,0.372881,0.59322,0.932203,1,
2693,1,0,0,0,0.464286,0,0,0,0,0,0,0,0.335714,0,0,0,0,0,0.235714,0,0.0142857,0.221429,0,0.914286,0.678571,0.228571,0.328571,0,0,1,
2694,1,0,0,0.132075,0.0377358,0.113208,0.45283,0,0,0,0,0,0,0,0.320755,0,0,0,0.188679,0,0,0,0,0.641509,0.0188679,0,0.245283,0,0,1,
2695,1,0.0540541,0,0.0540541,0,0.027027,0.0135135,0.148649,0,0,0,0,0.162162,0,0,0,0,0,0.513514,0.108108,0,0.0810811,0.108108,0.837838,0.878378,0.905405,0.5,0,0,1,
2696,1,0,0,0.0208333,0,0,0,0,0,0,0,0.3125,0.333333,0,0,0.0520833,0.635417,0,0,0,0.135417,0.302083,0.0104167,0.5625,0.864583,0.770833,0,0.53125,0.989583,1,
2697,1,0,0,0.0070922,0,0.0212766,0,0,0,0,0.035461,0.815603,0,0.0212766,0,0.113475,0.106383,0,0.51773,0,0.0638298,0.0780142,0,0.0567376,0.93617,0.12766,0.460993,0.730496,0.992908,1,
2698,1,0,0,0,0.287671,0,0,0,0,0,0,0.191781,0.506849,0,0,0.191781,0,0,0.191781,0,0,0.219178,0,0.616438,0.767123,0.835616,0.205479,0.0684932,0.109589,1,
2699,1,0,0.563636,0.0545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345455,0,0,0.345455,0,1,0.709091,0.454545,0.4,0,0,1,
2700,1,0,0,0,0,0,0,0,0,0,0,0.38,0.08,0,0,0,0,0,0.56,0,0.18,0.46,0,0.16,0.6,0.12,0.52,0.42,0.6,1,
2701,1,0.292683,0,0,0,0,0,0,0,0,0,0.329268,0.0365854,0,0,0,0.134146,0,0.207317,0,0.0121951,0.121951,0,0.621951,0.853659,0,0.195122,0.804878,0.512195,1,
2702,1,0,0,0.0102041,0,0,0,0,0,0,0.0510204,0.704082,0.0408163,0.0612245,0,0.0204082,0.122449,0,0.346939,0,0.285714,0.0204082,0,0.367347,0.877551,0.0612245,0.255102,0.581633,0.795918,1,
2703,1,0,0,0.72973,0,0.405405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135135,0,0.824324,0.189189,0.175676,0,0,0,1,
2704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136364,0,0,0,0,0.0909091,0.340909,0.25,0.204545,0,0,1,
2705,1,0,0,0.0163934,0,0,0,0,0,0,0,0.377049,0.655738,0,0,0.295082,0.0163934,0,0,0,0.114754,0.508197,0,1,1,0.491803,0,0,0.42623,1,
2706,1,0,0,0.05625,0,0.00625,0,0,0,0,0.01875,0.525,0,0,0,0.1,0.4,0.2125,0.6125,0.04375,0.0875,0,0.00625,0,0.96875,0,0.6,0.7125,0.93125,1,
2707,1,0,0,0.118812,0,0,0,0,0,0,0.316832,0.60396,0,0,0,0.207921,0.247525,0,0.554455,0.138614,0.217822,0.019802,0.019802,0,0.881188,0.029703,0.485149,0.60396,0.891089,1,
2708,1,0,0,0,0,0,0,0,0,0,0.0294118,0.862745,0,0,0,0.372549,0.284314,0,0.480392,0.00980392,0.333333,0.0196078,0,0.0392157,0.911765,0.0980392,0.441176,0.990196,0.921569,1,
2709,1,0,0,0,0,0,0,0,0,0,0,0,0.258065,0,0,0,0,0,0.290323,0,0,0.016129,0,0.935484,0.645161,0,0.193548,0,0,1,
2710,1,0,0,0.0135135,0,0.027027,0,0.0135135,0,0,0,0,0,0,0,0,0,0,0.175676,0,0,0,0,0.878378,0.472973,0,0.27027,0,0,1,
2711,1,0,0,0.05,0,0,0,0,0,0,0.0333333,0.866667,0,0,0,0.2,0.683333,0,0,0,0.0666667,0.433333,0.0666667,0.0166667,0.783333,0.0666667,0,0.816667,1,1,
2712,1,0,0,0,0,0,0,0,0,0,0,0,0.0487805,0,0,0,0,0,0,0,0,0.268293,0,0.97561,0.536585,0,0,0,0,1,
2713,1,0,0,0.0285714,0,0,0,0,0,0,0.0142857,0.7,0,0,0,0.171429,0.242857,0,0.714286,0,0.271429,0,0.0714286,0,0.371429,0,0.7,0.514286,1,1,
2714,1,0,0,0.0517241,0,0,0,0,0,0,0,0.413793,0.163793,0,0,0.172414,0.362069,0,0,0,0.12931,0.646552,0,0.698276,0.637931,0.293103,0.0689655,0.137931,0.612069,1,
2715,1,0,0,0,0,0,0,0,0,0,0.468085,0.553191,0.0425532,0.148936,0,0.12766,0.0638298,0,0.765957,0,0.191489,0.191489,0,0.319149,0.808511,0.12766,0.723404,0.340426,0.787234,1,
2716,1,0,0.146667,0,0.206667,0.0133333,0.286667,0,0,0,0,0,0.0133333,0,0.0133333,0,0,0,0.44,0,0,0.32,0,0.94,0.646667,0.633333,0.58,0,0,1,
2717,1,0,0,0.04,0,0,0,0,0,0,0,0.66,0.14,0,0,0.26,0.2,0,0,0,0.06,0.08,0,0.42,0.18,0.3,0.44,0.18,0.6,1,
2718,1,0,0,0,0,0,0,0,0,0,0,0,0.0238095,0,0,0,0,0,0.142857,0,0,0,0,0.77381,0.595238,0.0714286,0.130952,0,0,1,
2719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111,0,0,0.138889,0,1,0.888889,0.0277778,0.277778,0,0,1,
2720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238095,0,0,0.309524,0,1,0.547619,0.166667,0.190476,0,0,1,
2721,1,0,0,0,0.0652174,0,0,0,0.456522,0,0,0.434783,0.23913,0,0,0.119565,0.663043,0,0.380435,0,0.119565,0.23913,0,0.923913,1,0.706522,0.369565,0.73913,0.934783,1,
2722,1,0,0,0.034965,0,0,0,0,0,0,0,0.72028,0,0,0,0.300699,0.237762,0,0.51049,0,0.0979021,0.00699301,0.0559441,0,0.804196,0.020979,0.496503,0.454545,0.951049,1,
2723,1,0,0,0.09375,0,0,0,0.328125,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.65625,0.484375,0.078125,0.359375,0,0,1,
2724,1,0,0,0.0645161,0,0,0,0,0,0,0,0.0322581,0.258065,0,0,0.016129,0,0,0.0967742,0,0,0.33871,0,0.532258,0.387097,0.806452,0.258065,0.0483871,0.145161,1,
2725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2726,1,0,0,0,0,0,0,0,0,0,0.5,0.454545,0,0.159091,0,0.113636,0.136364,0,0.659091,0,0.113636,0,0,0,0.727273,0,0.659091,0.386364,0.818182,1,
2727,1,0,0,0,0,0,0,0,0,0,0.15625,0.6875,0,0,0,0.1875,0.375,0,0.65625,0,0.46875,0,0,0,0.84375,0,0.5625,0.71875,0.8125,1,
2728,1,0,0,0,0,0,0,0,0,0,0,0.490566,0,0,0,0.0754717,0.245283,0,0,0,0.188679,0.622642,0,0,0.981132,0.358491,0,1,1,1,
2729,1,0,0,0,0,0,0,0,0,0,0,0,0.705882,0,0,0,0,0,0,0,0,0.54902,0,0.960784,0.921569,0.54902,0.254902,0,0,1,
2730,1,0,0,0.0961538,0,0,0,0,0,0,0,0.730769,0,0,0,0.134615,0.201923,0,0.480769,0,0.211538,0,0,0,0.903846,0,0.346154,0.644231,0.846154,1,
2731,1,0,0.688889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266667,0,0,0.533333,0,1,0.888889,0.911111,0.444444,0.111111,0,1,
2732,1,0,0,0,0,0,0,0,0,0,0,0.609756,0.0243902,0,0,0.0243902,0,0,0,0,0,0,0,0.097561,0.0243902,0.0121951,0,0.0121951,0.719512,1,
2733,1,0,0,0.045045,0,0.018018,0,0.00900901,0,0,0,0.0900901,0.225225,0,0,0,0.153153,0,0,0,0.036036,0,0,0.342342,0.477477,0.936937,0.18018,0.216216,0.351351,1,
2734,1,0,0,0,0,0,0,0,0,0,0.29703,0.772277,0,0,0,0.554455,0.475248,0,0.49505,0,0.287129,0.039604,0,0.029703,0.960396,0.188119,0.475248,0.752475,0.90099,1,
2735,1,0,0,0.0125,0,0,0.2,0,0,0.1,0,0,0,0,0.3625,0,0,0,0.1375,0,0,0,0,0.2875,0,0,0.175,0.175,0,1,
2736,1,0,0,0.0833333,0,0,0,0.138889,0,0,0,0,0.388889,0,0,0,0,0,0.111111,0.138889,0,0.388889,0.111111,0.805556,0.972222,0.861111,0.472222,0,0,1,
2737,1,0,0,0.0185185,0,0,0,0,0,0,0,0.166667,0.12963,0,0,0,0,0,0.555556,0,0,0,0,0.944444,0.833333,0.981481,0.537037,0,0,1,
2738,1,0,0,0,0,0,0,0,0,0,0,0,0.571429,0,0,0,0,0,0,0,0,0.285714,0,1,0.673469,0,0.142857,0,0,1,
2739,1,0,0,0,0,0,0,0,0,0,0.106061,0.242424,0,0,0,0,0,0,0.909091,0,0.030303,0,0,0,0.545455,0,0.787879,0.454545,0.530303,1,
2740,1,0,0,0,0,0,0,0,0,0,0,0,0.117647,0,0,0,0,0,0,0,0,0,0,0.352941,0.0147059,0.147059,0,0,0,1,
2741,1,0,0,0.00862069,0,0,0,0,0,0,0.232759,0.362069,0.00862069,0.12069,0,0.0172414,0.0517241,0,0.482759,0,0.0258621,0.0344828,0,0.137931,0.215517,0.698276,0.586207,0.448276,0.706897,1,
2742,1,0,0,0.0357143,0,0,0,0,0,0,0,0.809524,0.25,0,0,0.809524,0.547619,0,0,0,0.166667,0.77381,0,0.27381,0.75,0.619048,0.0833333,0.404762,0.869048,1,
2743,1,0,0,0,0,0,0,0,0,0,0.35,0.433333,0,0,0,0.1,0.466667,0,0.633333,0,0.316667,0,0.1,0,0.633333,0,0.466667,0.733333,0.966667,1,
2744,1,0,0,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0.222222,0,0.388889,0,0,0,1,
2745,1,0,0,0.0515021,0.0901288,0,0,0,0.184549,0.0214592,0,0.600858,0.167382,0,0,0.180258,0.763948,0,0.339056,0.00429185,0.141631,0.120172,0.00429185,0.575107,1,0.626609,0.313305,0.751073,0.965665,1,
2746,1,0,0,0,0,0,0,0,0,0,0.479167,0.625,0,0,0,0,0.0625,0,0.625,0,0,0,0,0,0.979167,0.333333,0.854167,0.229167,1,1,
2747,1,0,0,0,0,0,0,0,0,0,0.465909,0.704545,0.0113636,0,0,0.193182,0,0,0.738636,0,0.0454545,0,0,0.340909,0.909091,0.454545,0.613636,0.613636,0.886364,1,
2748,1,0,0,0.0075188,0,0,0,0,0,0,0,0.917293,0,0,0,0.157895,0.255639,0,0.172932,0,0.0300752,0,0,0,0.977444,0,0.255639,0.81203,1,1,
2749,1,0,0,0,0,0,0,0,0,0.0655738,0,0,0.163934,0,0,0,0,0,0.196721,0,0,0.0327869,0,0.672131,0.557377,0.344262,0.360656,0,0,1,
2750,1,0.409091,0,0.121212,0.227273,0.257576,0.469697,0,0,0.0909091,0,0,0,0,0,0,0,0,0.121212,0,0,0,0,1,0.454545,0.0151515,0,0.242424,0,1,
2751,1,0,0,0,0,0,0,0,0,0,0,0.163265,0.326531,0,0,0,0,0,0,0,0,0.265306,0,0.510204,0.0816327,0.653061,0.326531,0,0.204082,1,
2752,1,0,0,0,0.23301,0,0,0,0,0,0,0,0.116505,0,0,0,0,0,0.23301,0,0,0.0582524,0,0.805825,0.368932,0.165049,0.194175,0,0.00970874,1,
2753,1,0,0.924051,0.0126582,0,0,0,0,0,0,0,0,0.316456,0,0,0,0,0,0.227848,0,0.0379747,0.734177,0,1,0.911392,0.506329,0.265823,0.164557,0,1,
2754,1,0,0,0,0,0.012987,0,0.012987,0,0,0.350649,0.766234,0,0,0,0.298701,0.454545,0,0.506494,0,0.207792,0.337662,0,0,1,0,0.558442,0.636364,1,1,
2755,1,0,0,0,0,0,0,0,0,0,0.666667,0.545455,0,0,0,0.272727,0.151515,0,0.939394,0,0.393939,0,0,0,1,0,1,0.69697,1,1,
2756,1,0,0,0,0,0,0,0,0,0,0.826087,0.521739,0,0,0,0,0,0,1,0,0.434783,0,0.0434783,0,0.956522,0,1,0.695652,0.913043,1,
2757,1,0,0,0.0181818,0,0,0,0,0,0,0.145455,0.563636,0,0,0,0.0181818,0.309091,0,0.618182,0.127273,0.0727273,0,0,0,1,0,0.545455,0.636364,1,1,
2758,1,0,0,0.69697,0.0707071,0,0,0.909091,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0.929293,0.525253,0.222222,0.414141,0.040404,0,1,
2759,1,0,0,0.075,0,0,0,0,0,0,0,0.866667,0.2,0,0,0.325,0.808333,0,0,0,0.166667,0.7,0.283333,0.441667,1,0.658333,0,0.983333,0.991667,1,
2760,1,0,0,0,0,0.0615385,0,0,0,0,0,0.2,0.2,0,0,0,0.307692,0,0.307692,0,0.0769231,0.0153846,0,0.307692,0.753846,0.815385,0.738462,0.446154,0.492308,1,
2761,1,0,0,0.0121951,0,0,0,0,0,0,0,0,0.0853659,0,0,0,0,0,0.207317,0,0.0243902,0.0243902,0,0.817073,0.756098,0.317073,0.207317,0.0365854,0,1,
2762,1,0,0.6125,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0.3375,0,0.025,0.5125,0,1,0.725,0.875,0.5,0,0,1,
2763,1,0,0,0.0235294,0,0.00588235,0,0,0,0,0.00588235,0.782353,0.0529412,0.147059,0,0.264706,0.564706,0,0.423529,0,0.0647059,0.288235,0.0235294,0.170588,0.982353,0.141176,0.358824,0.682353,0.911765,1,
2764,1,0,0,0.00719424,0,0,0,0.00719424,0,0,0.00719424,0.956835,0,0,0,0.647482,0.697842,0,0.0935252,0,0.0215827,0.0863309,0.129496,0,1,0.00719424,0.273381,0.640288,1,1,
2765,1,0,0,0,0,0,0,0,0,0,0.157895,0.789474,0,0,0,0,0,0,0.894737,0.0526316,0.105263,0,0,0,1,0,0.684211,0.789474,0.842105,1,
2766,1,0,0,0.0447761,0,0,0,0,0,0.00746269,0,0.671642,0.134328,0,0,0.313433,0.604478,0,0.425373,0.0671642,0.0671642,0.343284,0,0.223881,0.992537,0.343284,0.208955,0.783582,0.955224,1,
2767,1,0,0,0.0135135,0,0,0,0,0,0,0.0135135,1,0,0,0,0.162162,0.364865,0,0.135135,0,0.0135135,0,0,0,0.986486,0.027027,0.0135135,0.743243,1,1,
2768,1,0,0,0.0666667,0,0,0,0,0,0,0,0.644444,0,0,0,0,0.666667,0,0.266667,0,0.244444,0.0222222,0.444444,0,1,0,0.155556,0.688889,1,1,
2769,1,0,0,0,0.186047,0,0,0,0,0.348837,0,0,0,0,0,0,0,0,0,0,0,0.0465116,0,0.953488,0.162791,0.209302,0,0,0,1,
2770,1,0,0,0,0.0405405,0,0,0,0,0,0,0.283784,0.324324,0,0,0.216216,0.148649,0,0.378378,0,0.0540541,0.445946,0,0.554054,1,0.959459,0.405405,0.486486,0.689189,1,
2771,1,0,0,0.0625,0.0416667,0,0,0,0,0,0,0,0.354167,0,0,0.0208333,0,0,0.354167,0,0.208333,0.270833,0,0.770833,0.916667,1,0.333333,0.270833,0.291667,1,
2772,1,0.0952381,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.190476,0,0.119048,0.380952,0,1,
2773,1,0,0.115385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269231,0,1,0.653846,0.269231,0,0,0,1,
2774,1,0,0,0.0148148,0.718519,0,0,0.0222222,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.792593,0.155556,0.0148148,0,0,0,1,
2775,1,0,0,0.111111,0,0.296296,0,0,0,0,0,0,0.740741,0,0,0,0,0,0.0740741,0,0,0.481481,0,0.962963,0.407407,0.962963,0,0,0,1,
2776,1,0,0,0,0,0,0,0,0,0.214286,0,0,0.0714286,0,0,0.0357143,0,0,0,0,0.178571,0.0357143,0,0.642857,0.464286,0.142857,0,0.321429,0.0357143,1,
2777,1,0,0,0.0754717,0.509434,0.179245,0,0,0,0,0,0,0.216981,0,0,0,0,0,0,0,0,0.0660377,0,0.95283,0.613208,0.0188679,0,0.00943396,0.150943,1,
2778,1,0,0.138889,0,0,0,0,0,0,0,0,0,0.694444,0,0,0,0,0,0.694444,0,0.0555556,0.361111,0,1,1,0.583333,0.583333,0.125,0,1,
2779,1,0,0,0.136364,0,0,0,0,0,0,0.515152,0.560606,0,0,0,0.242424,0.333333,0,0.80303,0,0.0151515,0,0.0909091,0,0.939394,0.030303,0.833333,0.772727,0.909091,1,
2780,1,0,0,0,0,0,0,0,0,0,0.0465116,0.27907,0.395349,0,0,0.0697674,0.0232558,0,0.534884,0,0,0,0,0.395349,0.581395,0.697674,0.44186,0.0465116,0.255814,1,
2781,1,0,0,0,0.031746,0,0,0,0,0,0,0,0.126984,0,0,0,0,0,0.47619,0,0.015873,0.126984,0,0.968254,0.777778,0.539683,0.460317,0.047619,0,1,
2782,1,0,0,0,0,0,0,0,0,0,0.346154,0.461538,0,0,0,0.0961538,0.182692,0,0.548077,0,0.0865385,0,0,0,0.644231,0,0.461538,0.355769,0.75,1,
2783,1,0,0,0,0,0.01,0,0,0,0,0,0.07,0.63,0,0,0,0.03,0,0.16,0,0,0.32,0,0.69,0.56,0.84,0.15,0.07,0.11,1,
2784,1,0.0892857,0,0.0714286,0,0,0,0,0,0,0,0,0.303571,0,0,0,0,0,0,0,0,0.0357143,0,0.928571,0.375,0,0,0,0,1,
2785,1,0,0,0.0208333,0,0,0,0,0,0,0.1875,0.375,0,0,0,0.3125,0.0208333,0,0.833333,0,0.125,0,0,0,1,0,0.833333,1,1,1,
2786,1,0,0,0.0709677,0,0,0,0,0,0,0.129032,0.690323,0.00645161,0,0,0.412903,0.167742,0,0.245161,0.00645161,0,0.4,0,0.380645,0.63871,0.36129,0.245161,0.0580645,0.954839,1,
2787,1,0,0,0.0744681,0,0,0,0,0.0106383,0,0,0,0.382979,0,0,0,0,0,0,0,0,0.446809,0,0.968085,0.787234,0.170213,0,0,0,1,
2788,1,0.294118,0,0,0,0.102941,0.397059,0.0147059,0,0.191176,0,0,0.279412,0,0,0,0,0,0,0,0,0.308824,0,0.676471,0.323529,0.661765,0.382353,0.0294118,0,1,
2789,1,0,0,0,0,0,0,0,0,0,0,0.269231,0.115385,0.0192308,0,0,0.423077,0,0.673077,0,0.0769231,0.0384615,0.0576923,0.0576923,0.980769,0.269231,0.634615,0.423077,0.903846,1,
2790,1,0,0,0.039604,0,0.029703,0,0,0,0,0.019802,0.138614,0.118812,0,0,0.00990099,0,0,0.0891089,0,0,0,0,0.574257,0.465347,0.950495,0.306931,0.108911,0.425743,1,
2791,1,0,0,0,0,0,0,0,0,0,0,0.03,0.16,0,0,0.02,0,0,0.15,0,0,0.04,0,0.87,0.82,0.94,0.39,0.12,0.11,1,
2792,1,0,0,0,0,0,0,0,0,0,0,0.227273,0.136364,0,0,0,0,0,0.0454545,0,0.0151515,0.121212,0,0.287879,0.151515,0.80303,0.287879,0.106061,0.227273,1,
2793,1,0,0,0.0208333,0,0,0,0,0,0,0.0625,0.479167,0,0,0,0.104167,0.1875,0,0.8125,0,0.0833333,0,0.0416667,0,1,0,0.854167,0.666667,1,1,
2794,1,0,0,0.0588235,0,0.0117647,0,0,0,0,0,0.647059,0,0,0,0.0588235,1,0,0.329412,0,0.329412,0.0352941,0,0,0.941176,0,0.0235294,0.976471,1,1,
2795,1,0,0,0,0.0147059,0,0,0,0.102941,0.00735294,0,0.882353,0.183824,0,0,0.536765,0.705882,0,0,0,0.0808824,0.5,0.0147059,0.573529,0.985294,0.558824,0,0.573529,0.992647,1,
2796,1,0,0,0,0,0,0,0,0,0,0,0,0.388889,0,0,0,0,0,0,0,0,0.0555556,0,1,0,0,0,0,0,1,
2797,1,0,0,0,0,0,0,0,0,0,0,0,0.322581,0,0,0,0,0,0,0,0,0,0,1,0.580645,0,0,0,0,1,
2798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566038,0,0.716981,0.0566038,0.886792,0.264151,0,0.0188679,1,
2799,1,0,0,0.00961538,0,0,0,0,0,0,0.384615,0.278846,0,0,0,0.0384615,0.336538,0,0.615385,0,0.00961538,0,0,0,0.855769,0,0.567308,0.153846,0.778846,1,
2800,1,0.289474,0,0.118421,0,0.0131579,0.0394737,0,0,0,0,0,0.75,0,0,0,0,0,0.157895,0,0,0.394737,0,1,0.907895,0.131579,0.368421,0.0526316,0,1,
2801,1,0,0,0.305556,0,0,0,0,0,0,0,0.305556,0.805556,0,0,0.138889,0.694444,0,0,0,0.138889,1,0,0.777778,0.777778,1,0,0.111111,1,1,
2802,1,0,0,0.0181818,0,0,0,0,0,0,0,1,0.2,0,0,0.654545,0.927273,0,0,0,0.218182,0.963636,0.127273,0.327273,1,0.672727,0,0.981818,1,1,
2803,1,0,0.0533333,0,0,0,0,0,0,0,0,0,0.453333,0,0,0,0,0,0.44,0,0.0266667,0.413333,0,1,0.853333,0.386667,0.52,0.0133333,0,1,
2804,1,0,0,0.0320513,0.0705128,0,0,0.0897436,0,0,0,0,0,0,0,0,0,0,0.288462,0,0,0,0,0.576923,0.391026,0.602564,0.333333,0,0,1,
2805,1,0,0,0.0416667,0,0,0,0,0,0,0,0.479167,0.3125,0,0,0.208333,0,0,0.125,0,0.0625,0.5,0,0.541667,0.8125,0.395833,0.104167,0.458333,0.208333,1,
2806,1,0,0,0.368421,0,0,0,0,0,0,0,0.368421,0,0,0,0,0,0,0.157895,0,0.105263,0.105263,0,0.526316,0.473684,0.0526316,0.421053,0.315789,0.421053,1,
2807,1,0,0,0.0268456,0,0,0,0,0,0,0.161074,0.563758,0.0939597,0,0,0.281879,0.771812,0,0.684564,0,0.308725,0,0.0604027,0,1,0,0.536913,0.744966,1,1,
2808,1,0,0,0,0,0,0,0.0434783,0,0,0,0.478261,0.217391,0,0,0,0.0217391,0,0.608696,0,0,0,0,0.586957,0.76087,0.826087,0.521739,0.434783,0.891304,1,
2809,1,0,0,0.458333,0.0208333,0,0,0.0625,0,0,0,0.770833,0,0,0,0.0416667,0.8125,0,0,0,0,0.6875,0,0.4375,0.895833,0,0,0.5625,1,1,
2810,1,0,0,0,0.831776,0,0,0,0,0,0,0,0.11215,0,0,0,0,0,0,0,0,0.00934579,0,0.831776,0.214953,0.252336,0,0,0,1,
2811,1,0,0,0.0206186,0,0,0,0,0,0,0,0.628866,0,0,0,0.185567,0.57732,0.350515,0.628866,0,0.164948,0.0309278,0,0.123711,0.731959,0.113402,0.618557,0.824742,0.886598,1,
2812,1,0,0,0.0120482,0,0.0240964,0,0,0,0,0,0.879518,0.0361446,0,0,0.590361,0.554217,0,0,0,0.301205,0.710843,0.0481928,0.240964,0.759036,0.060241,0.0240964,0.53012,0.963855,1,
2813,1,0,0,0.015625,0,0,0,0,0,0,0,0.75,0.046875,0,0,0,0.15625,0.171875,0.453125,0,0,0,0,0.328125,0.453125,0.5,0.5,0.34375,0.9375,1,
2814,1,0,0,0.0212766,0,0,0,0,0,0,0,0.638298,0.425532,0,0,0.0212766,1,0,0,0,0.106383,0.744681,0.0212766,0.723404,0.978723,0.914894,0,0.170213,1,1,
2815,1,0,0,0.269231,0,0,0,0,0,0,0,1,0,0,0,0,0.884615,0,0,0,0.269231,0.615385,0,0,0.807692,0,0,0.115385,1,1,
2816,1,0,0,0,0,0,0,0,0,0,0,0,0.33871,0,0,0,0,0,0.693548,0,0,0.467742,0,1,0.83871,0.854839,0.645161,0,0,1,
2817,1,0,0,0,0,0,0,0.0235294,0,0,0,0.235294,0.0705882,0,0,0,0.129412,0,0.552941,0,0.188235,0,0,0.0823529,0.435294,0.682353,0.388235,0.282353,0.6,1,
2818,1,0,0,0.166667,0,0,0,0,0,0,0,0.893939,0,0,0,0,0.0151515,0.0606061,0,0.287879,0,0.0151515,0.333333,0.030303,0.272727,0.530303,0.121212,0.318182,0.818182,1,
2819,1,0,0,0.0430108,0,0,0,0,0,0.0215054,0,0.946237,0,0,0,0.0752688,0.731183,0,0.655914,0,0.397849,0.193548,0,0,0.967742,0,0.709677,0.731183,1,1,
2820,1,0,0,0,0,0,0,0,0,0,0,0.0253165,0.56962,0,0,0.0126582,0,0,0.607595,0,0.0886076,0.43038,0,1,0.987342,0.962025,0.506329,0.101266,0,1,
2821,1,0,0,0.0823529,0,0,0,0,0,0,0,0.529412,0.0705882,0,0,0.0588235,0.411765,0,0.129412,0,0.117647,0.270588,0,0.129412,1,0.458824,0.0235294,0.588235,1,1,
2822,1,0,0,0,0,0,0,0,0,0,0.639535,0.337209,0,0.116279,0,0.0348837,0.0813953,0,0.848837,0.116279,0.0581395,0,0,0,0.755814,0.22093,0.825581,0.767442,0.906977,1,
2823,1,0.0961538,0.192308,0.0288462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00961538,0,0.807692,0.692308,0,0.0769231,0.240385,0,1,
