Cell_id,Image_id,CD163_,CD31_CD34_,CD3_,CD44_,CD4_,CD68_,CD8_,CK5_6_,Cleaved_caspase3_,ER_,E_Cadherin_,FAP_,GATA3_,GranzymeB_,Her2_,Keratin8_18_,Ki67_,MCAM_,PD1_,PDGFRa_,PDGFRb_,PDL1_,Vimentin_,YAP1_,aSMA_,pSMAD2_,pSTAT3_,panKeratin_,Mask_id,
1893,1,0,0.037037,0,0,0,0,0.259259,0,0,0,0.185185,0,0,0,0.0740741,0,0,0,0.259259,0,0.555556,0,0,0.259259,0.111111,0,0,0.444444,1,
1894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701754,0,0,0,0,0,0,0.491228,0,0,0,0,0,1,
1895,1,0,0.0136986,0.150685,0.232877,0,0,0.178082,0,0.0410959,0,0.150685,0,0,0,0.109589,0.191781,0,0.123288,0.260274,0.260274,0.178082,0.123288,0.534247,0.342466,0,0.178082,0,0.684932,1,
1896,1,0,0,0,0,0.439024,0,0,0,0.0243902,0.439024,0.731707,0,0,0.585366,0.121951,0,0,0.926829,0.365854,0.658537,1,0.0487805,0.463415,0.682927,0,0.487805,0.609756,0.902439,1,
1897,1,0,0,0,0.713115,0,0,0,0,0,0,0.114754,0.172131,0,0,0.0819672,0,0,0,0,0,0.54918,0,0.196721,0.180328,0,0,0.0491803,0.704918,1,
1898,1,0,0,0,0.287879,0,0,0,0,0.0151515,0,1,0,0,0,0.969697,0.893939,0,0.348485,0,0.590909,1,0.242424,1,1,0,0.030303,0.287879,1,1,
1899,1,0,0,0,0.3,0,0,0,0,0,0,1,0,0,0,0.833333,0.766667,0,0,0,0.933333,0.9,0,1,1,0,0,0.316667,1,1,
1900,1,0,0,0,0,0,0,0,0,0,0,0.432432,0.216216,0,0,0,0.0810811,0,0.27027,0,0,0,0,0.648649,0.918919,0.72973,0.108108,0,0.675676,1,
1901,1,0,0,0,0,0,0,0,0.854167,0,0,0.125,0,0,0,0.0208333,0.354167,0.0208333,0.458333,0.0208333,0,0.270833,0.208333,0.0208333,1,0,0.479167,0.375,1,1,
1902,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222222,0,0.711111,0.0222222,0,0,0,0,1,
1903,1,0,0,0,0,0,0,0,0,0,0,0.526316,0,0,0,0.289474,0.657895,0,0.710526,0.368421,0.684211,0.210526,0,1,1,0.210526,0.552632,0.105263,0.921053,1,
1904,1,0,0,0,0.148936,0,0,0,0,0.148936,0,0.787234,0,0,0.0425532,0.468085,1,0,0.957447,0.255319,0.489362,0.787234,0.723404,1,1,0,0.595745,0.893617,1,1,
1905,1,0,0,0,0,0,0,0,0,0,0,0.604396,0,0,0,0.340659,0.901099,0,0.835165,0.0659341,0.483516,0.549451,0.164835,0.802198,1,0.0659341,0.78022,0.505495,0.978022,1,
1906,1,0,0,0,0.340426,0,0,0,0,0,0,0.148936,0.978723,0,0,0.234043,0.12766,0,0,0,0,0,0,1,1,0.893617,0,0,0.404255,1,
1907,1,0,0,0,0.297872,0,0,0,0,0,0,0.446809,0,0,0,0.12766,0.425532,0,1,0.106383,0.12766,0.319149,0.0425532,0.276596,0.787234,0,0.851064,0.531915,0.787234,1,
1908,1,0.136364,0,0.878788,0.0757576,0.863636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106061,0.030303,0,0,0.636364,0,0,0,0.0454545,0,1,
1909,1,0,0,0,0.181818,0,0,0,0,0,0,0,0.909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1910,1,0,0,0,0,0,0,0,0,0.144737,0,0.302632,0,0.0789474,0,0.0789474,0.868421,0.881579,0.0263158,0,0.894737,0.131579,0.0657895,0.539474,0.986842,0.105263,0.0921053,0.0131579,1,1,
1911,1,0,0,0,0.37037,0,0,0,1,0.259259,0,0.555556,0,0,0,0,0,0,0,0,0,0.296296,0,0,1,0.333333,0,0,0.814815,1,
1912,1,0,0,0,0.860465,0,0,0,0.465116,0.55814,0,0.953488,0.44186,0,0,0.0465116,0,0,0,0,0,0.604651,0,0.604651,0.697674,0.860465,0,0,0.465116,1,
1913,1,0,0,0,0.0849057,0,0,0,0,0,0,0.207547,0.632075,0,0,0.0943396,0.0377358,0,0.0566038,0,0,0.528302,0,0.943396,0.830189,0.207547,0,0,0.575472,1,
1914,1,0,0,0,0.0588235,0,0,0,0,0.0735294,0,0.647059,0,0,0,0.5,0.514706,0,0.676471,0,0.0735294,0.720588,0,0.0588235,0.852941,0.132353,0.426471,0.205882,0.970588,1,
1915,1,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.333333,0.533333,1,0,0,0.0666667,0,0.533333,1,0,0.933333,0,0.133333,1,
1916,1,0,0,0,0.0689655,0,0,0,0.0431034,0,0,0.405172,0.0517241,0,0,0.0172414,0.422414,0.474138,0.517241,0.0172414,0.0431034,0.12931,0.00862069,0.534483,0.905172,0.456897,0.413793,0.0775862,0.844828,1,
1917,1,0,0,0,0,0.128571,0,0,0,0.0142857,0.2,0.542857,0,0,0.4,0.0714286,0.0142857,0,0.857143,0,0.257143,0.728571,0,0.0714286,0.257143,0,0.171429,0.371429,0.5,1,
1918,1,0,0,0,0,0,0,0,0,0,0,0.26087,0,0,0,0,0.347826,0.130435,1,0.956522,0.478261,0,0.478261,0.73913,0.956522,0,1,0,0.73913,1,
1919,1,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0.00980392,0,0.539216,0,0,0,0,0,1,
1920,1,0,0,0,0,0,0,0,0,0,0,0.122807,0,0,0,0.0175439,0,0.350877,0.289474,0.0175439,0,0.0614035,0,0.254386,0.587719,0.0526316,0.350877,0,0.131579,1,
1921,1,0,0,0,0.283582,0,0,0,0,0.0298507,0,0.552239,0,0,0,0.358209,0.223881,0,0.507463,0,0.343284,0.656716,0,0.567164,0.671642,0,0.208955,0.313433,0.701493,1,
1922,1,0,0,0,0.155844,0,0,0,0,0,0,0.766234,0,0.298701,0.142857,0.38961,0.337662,0.584416,0.662338,0.142857,0.818182,0.623377,0,0.948052,1,0.415584,0.402597,0.844156,0.883117,1,
1923,1,0,0.105882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564706,0.0705882,0.741176,0,0.0235294,0,1,
1924,1,0,0,0.0222222,0,0,0,0,0,0,0,0.977778,0,0,0,0.466667,1,0,0.622222,0,0.244444,0.733333,0.0222222,1,1,0,0.2,1,1,1,
1925,1,0,0,0,0.701031,0,0,0,0.762887,0.0206186,0,0.329897,0.0309278,0,0,0,0,0,0,0,0,0.278351,0,0.0824742,0.278351,0,0,0,0.628866,1,
1926,1,0,0,0,0.295455,0,0,0,0.0454545,0,0,1,0,0,0,0.477273,0.522727,0.522727,0.0681818,0,0.159091,0.409091,0,0.386364,1,0.931818,0,0.0227273,1,1,
1927,1,0,0,0,0,0,0,0,0,0,0,0.939394,0,0,0,0.121212,0.272727,0.333333,0.727273,0,0,0,0,0.787879,1,0.363636,0.636364,0.242424,0.575758,1,
1928,1,0,0,0,0,0,0,0,0,0,0,0,0.956522,0,0,0,0,0,0.115942,0,0,0,0,1,1,1,0,0.0289855,0.144928,1,
1929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0.48,0,0,0,1,
1930,1,0,0,0,0,0,0,0,0,0.025,0,0.775,0,0,0,0.425,0.675,0,0.75,0.45,0.65,0.55,0.35,0.875,1,0.55,0.65,0.075,0.9,1,
1931,1,0,0,0,0.972973,0,0,0,0.189189,0,0,0.621622,1,0,0,0.432432,0,0,0.0540541,0,0,1,0,1,0.918919,0.648649,0,0,0.648649,1,
1932,1,0,0,0,0,0,0,0,0.288889,0.111111,0.0444444,0.8,0,0,0,0.555556,0.377778,0,0,0.111111,0.422222,0.555556,0.0888889,0.666667,0.977778,0,0,0.0666667,1,1,
1933,1,0,0,0,0.0173913,0,0,0,0,0,0,0.426087,0.026087,0,0,0.321739,0.130435,0,0,0,0.191304,0.434783,0,0.843478,0.782609,0.452174,0,0.0434783,0.443478,1,
1934,1,0,0,0,0.0630631,0,0,0,0,0.036036,0,1,0,0,0,0.846847,0.648649,0.018018,0.045045,0.018018,0.504505,0.747748,0.036036,0.945946,1,0.0630631,0,0.108108,1,1,
1935,1,0,0,0,0.0363636,0,0,0,0,0,0,0,0.163636,0,0,0,0,0,0,0,0,0,0,0.854545,0.945455,0.854545,0,0.0727273,0,1,
1936,1,0,0,0,0,0.0392157,0,0,0.490196,0,0.0392157,0.72549,0,0,0,0.0784314,0.627451,0,0.0392157,0.490196,0.333333,0.117647,0.666667,0.72549,1,0.0784314,0,0.45098,1,1,
1937,1,0,0.190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333,0,0,0,0,0.838095,0.552381,0.67619,0.0666667,0,0,1,
1938,1,0,0,0,0,0,0,0,0,0,0,0.170732,0,0,0,0.0365854,0,0,0.609756,0,0,0.219512,0,0,0.207317,0.0121951,0.47561,0,0.658537,1,
1939,1,0,0,0,0,0,0,0,0,0,0,0.878788,0,0,0,0.212121,0.969697,0,0.454545,0,0,0.030303,0,0.969697,1,0.212121,0.212121,0.424242,0.939394,1,
1940,1,0,0,0,0.0285714,0,0,0,0,0,0,0.0571429,0,0,0,0.0285714,0.0571429,0,1,0.0285714,0.314286,0.428571,0.0571429,0.685714,0.885714,0,0.971429,0.685714,0.885714,1,
1941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1942,1,0,0,0.4,0,0.377778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1,
1943,1,0,0,0,0.113636,0,0,0,0.0454545,0,0,0.886364,0,0,0,0.227273,0.545455,0.772727,0.227273,0,0.0909091,0.363636,0,0,1,0.590909,0.227273,0.0454545,1,1,
1944,1,0,0,0,0,0,0,0,0,0,0.057971,0.869565,0,0,0.0869565,0.304348,0.0289855,0,0.695652,0.144928,0.608696,0.362319,0.0144928,0.463768,0.942029,0,0.217391,0.231884,1,1,
1945,1,0,0,0,0.211538,0,0,0,0,0,0,0.442308,0.788462,0,0,0.288462,0.192308,0,0.153846,0,0.0384615,0.288462,0,1,1,1,0,0.192308,0.519231,1,
1946,1,0.0430108,0,0.236559,0.0322581,0.247312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602151,0.0215054,0,0,0,0,1,
1947,1,0,0,0,0,0,0,0,0,0,0,0,0.288889,0,0,0,0,0,0,0,0,0,0,1,0.355556,0,0,0,0,1,
1948,1,0,0,0,0,0,0,0,0,0,0,0.941176,0,0,0,0,1,0.0588235,1,0,0.235294,0.117647,0,0.470588,1,0,0.588235,0,0.941176,1,
1949,1,0,0,0,0.0471698,0,0,0,0,0,0,0.0471698,0.764151,0,0,0.0188679,0,0.320755,0,0,0,0.0283019,0,0.839623,0.745283,1,0,0,0.00943396,1,
1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227273,0,0,0,1,
1951,1,0,0,0.00980392,0.568627,0.00980392,0.901961,0,0,0.509804,0,0,0.0784314,0,0,0,0,0,0.117647,0.0294118,0,0,0,0.960784,0.470588,0.0588235,0,0.147059,0,1,
1952,1,0,0,0,0,0,0,0,0,0,0,0.769231,0,0,0,0.589744,0.282051,0,0.666667,0,0,0.897436,0,0.025641,0.974359,0.282051,0.435897,0.0769231,1,1,
1953,1,0,0,0,0.013986,0,0,0,0,0.013986,0,0.482517,0,0.482517,0,0.167832,0.286713,0.685315,0.699301,0.0909091,0.573427,0.503497,0.041958,0.874126,1,0.195804,0.552448,0.503497,0.727273,1,
1954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1955,1,0,0,0,0.37,0,0,0,0.38,0.04,0,0.68,0.15,0,0,0.11,0,0,0,0,0,0.65,0,0.24,0.3,0.11,0,0,0.69,1,
1956,1,0,0,0,0.247191,0,0,0,0,0,0,0.741573,0.011236,0,0,0.52809,0.505618,0,0.0449438,0,0,0.853933,0,0.224719,0.47191,0.11236,0,0,0.910112,1,
1957,1,0,0,0,0.0283019,0,0,0,0,0,0,0.415094,0.188679,0,0,0.169811,0.5,0.396226,0.962264,0.00943396,0.45283,0,0.00943396,0.839623,1,0.349057,0.735849,0.245283,1,1,
1958,1,0,0,0,0.0740741,0,0,0,0,0,0,0,0.740741,0,0,0,0,0,0,0,0,0,0,0.703704,0.444444,0.888889,0,0,0,1,
1959,1,0,0,0,0.137931,0,0,0,0,0,0,0.0574713,0.551724,0,0,0.0804598,0,0,0,0,0,0.0574713,0,0.712644,0.931034,0.850575,0,0,0.0344828,1,
1960,1,0,0,0,0,0,0,0,0,0,0,0.22973,0,0,0.0540541,0.0540541,0.0405405,0,0.716216,0,0.121622,0.189189,0.0135135,0.283784,0.364865,0,0.675676,0.108108,0.608108,1,
1961,1,0,0,0.011236,0,0,0,0,0,0,0,0.550562,0,0,0,0.41573,0.842697,0,0.41573,0.157303,0.674157,0.876404,0,0.988764,0.955056,0.0224719,0.325843,0.382022,0.977528,1,
1962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382353,0,0,0,0,0.794118,0.264706,0.970588,0.264706,0,0,1,
1963,1,0,0,0,0.357143,0,0,0.214286,0.47619,0.0952381,0,1,0.285714,0,0,0.285714,0.261905,0,0.761905,0.166667,0.214286,0.714286,0.0952381,0.357143,0.952381,0.0238095,0.595238,0.0238095,1,1,
1964,1,0,0,0,0.148936,0,0,0,0.0212766,0,0,0.297872,0,0,0,0.148936,0.723404,0.680851,0.914894,0.0638298,0.425532,0.191489,0.12766,0.659574,0.957447,0.234043,0.723404,0.255319,0.914894,1,
1965,1,0,0,0,0.0133333,0,0,0,0,0,0,0,0.813333,0,0,0,0,0,0.293333,0,0,0,0,1,0.853333,0.826667,0.266667,0,0,1,
1966,1,0,0,0,0,0,0,0,0.0714286,0.1,0,0.2,0,0,0,0.0571429,0.6,0,0.728571,0.128571,0.871429,0.142857,0,0.728571,1,0,0.671429,0.471429,0.985714,1,
1967,1,0,0,0.0131579,0,0,0,0.0131579,0.0921053,0,0.0263158,0.0855263,0,0,0.0197368,0.0263158,0.217105,0.0855263,0.506579,0.0526316,0.0592105,0,0.0197368,0.309211,0.421053,0,0.447368,0,0.861842,1,
1968,1,0,0,0,0,0,0,0,0,0.493506,0.0779221,1,0,0,0.597403,0.584416,0.571429,0,0.675325,0,0.363636,0.844156,0,0.402597,0.675325,0,0.298701,0.0779221,1,1,
1969,1,0,0,0,0,0,0,0,0,0,0,0.973684,0,0,0,0.368421,0.657895,0.421053,0.631579,0.447368,0.921053,0.5,0.973684,1,1,0.157895,0.684211,0.552632,1,1,
1970,1,0.1,0,0.0166667,0,0,0,0,0,0.0666667,0,0.966667,0,0,0,0.15,0.433333,0.366667,0.183333,0,0.6,0.4,0,0.816667,1,0.0833333,0.316667,0.15,0.75,1,
1971,1,0,0,0,0.211268,0,0,0,0,0.0140845,0,0.514085,0,0,0.0704225,0.338028,0.450704,0.0140845,0.711268,0,0.471831,0.485915,0.0140845,0.838028,0.985915,0,0.577465,0.190141,0.774648,1,
1972,1,0,0,0,0.0470588,0,0,0,0,0,0,0.423529,0,0,0,0.211765,0.752941,0.564706,0.882353,0,0.329412,0.411765,0,0.929412,1,0,0.823529,0.741176,1,1,
1973,1,0,0,0,0,0,0,0,0,0,0,0.347368,0,0,0,0.189474,0.810526,0,0.778947,0,0.8,0.6,0,0.884211,0.978947,0,0.610526,0.0947368,0.863158,1,
1974,1,0,0,0,0,0,0,0,0,0.0588235,0,0.921569,0,0.196078,0,0.411765,0.901961,0.647059,0.196078,0.117647,0.392157,0.568627,0.54902,0.980392,1,0.176471,0.137255,0.411765,1,1,
1975,1,0,0.309524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0,0,0,0,0.928571,0.809524,1,0.047619,0,0,1,
1976,1,0,0,0,0,0,0,0,0,0,0,0.422535,0,0,0,0.140845,0,0,0.788732,0.112676,0.309859,0.464789,0,0.267606,0.295775,0,0.521127,0.239437,0.450704,1,
1977,1,0,0,0,0,0,0,0,0,0,0,0.238806,0,0,0,0.134328,0,0,0.507463,0.0597015,0.104478,0.402985,0,0.238806,0.477612,0,0.268657,0.164179,0.61194,1,
1978,1,0,0,0,0.0930233,0,0,0,0.651163,0.0232558,0,0.860465,0,0,0,0,0.325581,0,0.953488,0.255814,0.488372,0,0.302326,0,1,0,0.860465,0,0.953488,1,
1979,1,0.612903,0,0,0.290323,0,0,0,0.0645161,0,0,1,0,0,0,0.903226,0.709677,0,0,0,0.935484,1,0,1,1,0.935484,0,0.774194,1,1,
1980,1,0,0,0,0,0,0,0,0,0,0,0.603774,0,0,0,0.113208,0.433962,0.433962,1,0.0377358,0.132075,0.0188679,0,0.509434,1,0.150943,0.924528,0.0188679,0.924528,1,
1981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,0.9125,0.55,0,0,0,0,1,
1982,1,0,0,0,0.0625,0,0,0,0,0,0,0.458333,0,0,0,0,0,0,0,0,0,0.291667,0,0,0.541667,0,0,0,0.145833,1,
1983,1,0,0,0,0.39759,0,0,0,0.506024,0,0,0.361446,0,0.0120482,0,0.39759,0.927711,0,0.879518,0.39759,0,0.325301,0.0481928,0,1,0.204819,0.771084,0.626506,1,1,
1984,1,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1985,1,0,0,0,0.327869,0,0,0.0819672,0.42623,0,0,0.606557,0,0,0,0.262295,0.901639,0,0.852459,0.180328,0.131148,0.377049,0.196721,0.47541,0.934426,0.147541,0.754098,0.213115,0.803279,1,
1986,1,0,0,0,0,0,0,0,0,0.08,0,1,0,0,0,0.6,1,0.76,0,0,0.72,1,0,0.36,1,0,0,0.28,1,1,
1987,1,0,0,0,0,0,0,0,0,0,0,0.794521,0,0,0,0.452055,0.876712,0.739726,0.753425,0.0410959,0.30137,0.808219,0.164384,0.328767,1,0.342466,0.534247,0.0821918,0.958904,1,
1988,1,0,0,0,0,0,0,0,0,0,0,0.536585,0,0.243902,0,0.243902,0.414634,0.829268,0.756098,0,0.243902,0.585366,0.0243902,0.756098,1,0,0.634146,0.0487805,0.829268,1,
1989,1,0,0,0,0.833333,0,0.833333,0,0,0.263889,0,0,0.402778,0,0,0,0,0,0,0,0,0,0,0.986111,0.694444,0.402778,0,0.25,0,1,
1990,1,0.308219,0,0,0.0342466,0,0,0,0.0273973,0,0,0.80137,0,0,0,0.452055,0.472603,0.424658,0.794521,0.0547945,0.273973,0.410959,0,0.582192,1,0.623288,0.260274,0.226027,1,1,
1991,1,0.00826446,0,0,0,0,0,0,0,0.0743802,0,0.479339,0,0,0,0.0413223,0.123967,0.396694,0.561983,0.00826446,0.297521,0.173554,0,0.297521,1,0.0743802,0.413223,0.123967,0.454545,1,
1992,1,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0.575,0.6,0.675,0,0,0.025,1,
1993,1,0,0,0,0,0,0,0,0,0,0.0147059,0.808824,0,0,0,0.573529,0.919118,0.477941,0.580882,0,0.330882,0.75,0.0220588,0.823529,1,0.0367647,0.514706,0.125,1,1,
1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1995,1,0,0,0,0,0,0,0,0.139535,0,0,0.255814,0,0,0,0,0.395349,0,0.418605,0,0.0465116,0,0,0.488372,1,0,0.302326,0.0232558,1,1,
1996,1,0,0,0,0,0,0,0,0,0.111111,0,1,0,0,0,0.555556,0,0.111111,0.851852,0,0.740741,1,0,0.703704,0.888889,0,0.296296,0.592593,1,1,
1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444,0,0,0,0,0,0,0,0.37037,0,0,1,
1998,1,0,0,0,0.0849057,0,0.0849057,0,0,0,0,0,0.59434,0,0,0,0,0,0,0,0,0,0,0.90566,0.5,0,0,0,0,1,
1999,1,0,0,0,0.158621,0,0,0,0,0,0,0.0965517,0.931034,0,0,0.0344828,0,0,0.0413793,0,0.00689655,0.062069,0,0.986207,0.951724,0.986207,0,0.0413793,0.158621,1,
2000,1,0,0,0,0,0,0,0,0.0107527,0,0,0.193548,0,0,0,0.0215054,0.311828,0,0.688172,0,0.0430108,0.150538,0,0.301075,0.677419,0,0.419355,0.0537634,0.634409,1,
2001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2002,1,0,0,0,0.254902,0,0,0,0,0,0,0,0.941176,0,0,0,0,0,0,0,0.0588235,0.686275,0,1,1,0.235294,0,0.156863,0,1,
2003,1,0,0.0571429,0,0.0428571,0,0,0,0.0142857,0,0,0.0857143,0.6,0,0,0,0,0,0,0,0,0.0714286,0,0.4,0.785714,0.114286,0,0,0.0142857,1,
2004,1,0,0,0,0,0.0496454,0,0,0.0921986,0,0.0567376,0.29078,0,0,0.0070922,0.113475,0,0.595745,0,0,0.333333,0.106383,0,0.489362,0.787234,0,0,0.0212766,0.87234,1,
2005,1,0,0,0,0,0,0,0,0,0.0151515,0,0.030303,0,0,0,0,0.151515,0.606061,0.575758,0.030303,0.212121,0.121212,0,0.439394,0.424242,0,0.621212,0.0151515,0.409091,1,
2006,1,0,0,0,0.228571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171429,0,0,0,0,0,1,
2007,1,0,0,0,0,0,0,0,0.314815,0,0.0277778,0.444444,0.0833333,0,0,0.0185185,0.231481,0,0,0,0.12037,0.0185185,0,0.962963,0.990741,0.12963,0,0,0.916667,1,
2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592593,0.851852,0.037037,0,0,0,0.037037,0.111111,0,0.851852,0,0,1,
2009,1,0,0,0,0,0,0,0,0,0,0,0.295455,0,0,0,0.25,0.181818,0.795455,0.25,0.25,0.136364,0,0.204545,0.636364,1,0,0.454545,0,1,1,
2010,1,0,0,0.0185185,0,0,0,0,0,0,0,0.5,0,0,0,0.12963,0,0,0.537037,0,0,0.037037,0,0.12963,0.611111,0,0,0.111111,0.888889,1,
2011,1,0,0,0,0,0,0,0,0,0,0,0.823529,0,0,0,0.676471,0.75,0,0.514706,0,0.823529,0.794118,0.0147059,0.926471,0.970588,0,0.441176,0.0588235,1,1,
2012,1,0,0.135417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416667,0,0,0,0,0.90625,0.333333,0.78125,0.0625,0,0,1,
2013,1,0,0.207792,0,0.168831,0,0,0,0.805195,0,0,0.753247,0,0,0,0,0,0,0,0,0,0.883117,0,0.584416,0.558442,0.155844,0,0,0.987013,1,
2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2015,1,0.297297,0,0,0.324324,0,0,0,0,0.243243,0,0,0.216216,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,
2016,1,0,0,0,0.276923,0,0,0,0.0769231,0.0923077,0,0.615385,0,0,0,0.584615,0.553846,0.246154,0.6,0.2,0.2,0.6,0,0.107692,1,0.215385,0.430769,0.338462,0.938462,1,
2017,1,0,0,0.0188679,0,0,0,0,0.150943,0,0,1,0.0188679,0,0,0.698113,0.0943396,0.301887,0,0,0.150943,1,0,1,1,0.981132,0,0.698113,1,1,
2018,1,0,0,0,0,0,0,0,0,0,0,0,0.411765,0,0,0,0,0,0,0,0,0,0,0.686275,0.647059,0.627451,0,0,0.0392157,1,
2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172414,0,1,0.206897,0.241379,0,0,0.413793,1,0,1,0,0.862069,1,
2020,1,0,0,0,0,0,0,0,0,0,0.0483871,0.467742,0,0,0,0.403226,0.532258,0.112903,0.483871,0.0322581,0.209677,0.451613,0,0.677419,0.693548,0.016129,0.322581,0.177419,0.725806,1,
2021,1,0,0,0,0,0,0,0,0,0.153846,0,0.961538,0,0,0,0.461538,0,0.846154,1,0,0.538462,0.769231,0,0.346154,1,0,0.846154,0.115385,1,1,
2022,1,0,0,0,0,0,0,0,0,0,0,0,0.27027,0,0.108108,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,
2023,1,0,0,0,0,0,0,0,0.0181818,0,0,0.981818,0.254545,0,0,0.527273,0.127273,0.418182,0.2,0.0727273,0.0909091,1,0,1,1,0.581818,0.0181818,0.727273,1,1,
2024,1,0,0,0,0,0,0,0,0,0,0,0.882353,0,0,0,0.397059,0.764706,0.632353,0.602941,0,0.632353,0.661765,0,1,1,0.411765,0.529412,0.470588,1,1,
2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358974,0,0.153846,0,0,0,1,
2026,1,0,0.05,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,1,
2027,1,0,0,0.193717,0,0.0680628,0,0.17801,0,0,0,0,0,0,0,0,0.0837696,0,0,0,0,0,0,0,0.0052356,0,0,0,0,1,
2028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,
2029,1,0,0,0,0.0497512,0,0,0,0,0,0,0.223881,0,0.233831,0,0.0497512,0.189055,0.482587,0.39801,0,0.39801,0.149254,0,0.492537,0.771144,0.313433,0.333333,0.159204,0.830846,1,
2030,1,0,0,0,0,0.0183486,0,0,0,0,0.146789,0.183486,0,0,0,0.146789,0.33945,0,0.220183,0,0.33945,0.559633,0,0.486239,0.623853,0,0,0.311927,0.715596,1,
2031,1,0,0,0,0,0,0,0,0,0,0,0.809524,0,0,0,0.261905,0.428571,0,0.833333,0,0.761905,0.857143,0,0.666667,1,0,0.190476,0.452381,1,1,
2032,1,0,0,0,0,0,0,0,0,0,0,0.287671,0,0,0,0.0547945,0,0,0.506849,0,0.205479,0,0.0136986,0.780822,0.520548,0,0.465753,0,0.794521,1,
2033,1,0,0,0,0,0,0,0,0,0.176471,0,1,0,0,0,0,0,0,0,0,0.647059,1,0,0.529412,1,0,0,0.823529,0.882353,1,
2034,1,0,0,0,0,0,0,0,0.0425532,0.0212766,0,1,0,0,0,0.404255,0.212766,0,0.148936,0.191489,0.425532,0.659574,0,0.851064,1,0.595745,0,0.340426,0.93617,1,
2035,1,0,0,0,0,0,0,0,0,0,0,0.490196,0,0,0,0,0.843137,0,0.666667,0,0.0784314,0.882353,0,0.411765,1,0,0.27451,0.0196078,0.980392,1,
2036,1,0,0,0,0.194805,0,0,0,0.038961,0.012987,0,0.38961,0,0,0,0.0779221,0.766234,0,0.0649351,0,0,0.220779,0,0.805195,0.87013,0.103896,0.168831,0,0.805195,1,
2037,1,0,0,0,0,0,0,0,0,0,0,0.898305,0,0.144068,0,0.347458,0.694915,0.949153,0.677966,0.220339,0.483051,0.567797,0.262712,0.822034,1,0.0847458,0.694915,0,0.90678,1,
2038,1,0,0,0.12963,0,0.0185185,0,0,0,0,0,1,0,0,0,0.740741,0,0.685185,0.037037,0.148148,0.814815,0.648148,0.185185,0.981481,0.962963,0,0.0740741,0,0.962963,1,
2039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580645,0,0.103226,0,0,0,0,0.670968,0.296774,0.587097,0.0967742,0,0,1,
