Cell_id,Image_id,CD163_,CD31_CD34_,CD3_,CD44_,CD4_,CD68_,CD8_,CK5_6_,Cleaved_caspase3_,ER_,E_Cadherin_,FAP_,GATA3_,GranzymeB_,Her2_,Keratin8_18_,Ki67_,MCAM_,PD1_,PDGFRa_,PDGFRb_,PDL1_,Vimentin_,YAP1_,aSMA_,pSMAD2_,pSTAT3_,panKeratin_,Mask_id,
2223,1,0.0769231,0,0.711538,0,0,0,0.134615,0,0,0,0,0,0,0,0,0,0,0.192308,0,0,0.173077,0,0.403846,0.192308,0.288462,0,0.115385,0,1,
2224,1,0,0,0.744186,0.0930233,0.0465116,0,0.27907,0,0,0,0,0.372093,0,0,0,0,0,1,0.162791,0,0.813953,0,1,1,0.0232558,0.930233,0.790698,0,1,
2225,1,0.0357143,0,0.25,0.107143,0.0357143,0.571429,0.107143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392857,0,0.928571,0.178571,0,0,0.0357143,0,1,
2226,1,0,0,0.0392157,0.215686,0.45098,0,0.0588235,0,0,0,0,0.431373,0,0,0,0,0,0.960784,0.137255,0.0980392,0.235294,0,0.882353,1,0,0.72549,0.235294,0,1,
2227,1,0.112903,0,0,0.370968,0.145161,0.225806,0,0,0.193548,0,0,0.5,0,0,0,0,0,0.0645161,0,0,0.129032,0,0.758065,0.290323,0.306452,0.112903,0.016129,0,1,
2228,1,0.0344828,0,0.172414,0.465517,0.689655,0.0344828,0.224138,0,0,0,0,0.0344828,0,0.103448,0,0,0.0172414,0.103448,0,0,0,0,0.258621,0,0,0.0172414,0.0344828,0,1,
2229,1,0,0,0.3,0.414286,0.657143,0,0.0285714,0,0,0,0,0,0,0,0,0,0,0.271429,0,0,0,0,0.271429,0,0,0.257143,0,0,1,
2230,1,0.178082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2231,1,0,0,0.0568182,0.0568182,0.0454545,0.0681818,0,0,0,0,0,0,0,0,0,0,0.693182,0,0,0,0,0,0.261364,0,0,0,0.0568182,0,1,
2232,1,0.369048,0,0.166667,0.630952,0.130952,0.77381,0,0,0.404762,0,0,0,0,0,0,0,0,0.666667,0.0119048,0.238095,0.238095,0,0.940476,0.52381,0.0119048,0.464286,0.869048,0,1,
2233,1,0.0888889,0,0.422222,0.155556,0.488889,0.111111,0.533333,0,0.266667,0,0,0,0,0,0,0,0,0.355556,0.0666667,0,0.0666667,0,0.777778,0.555556,0,0.266667,0.444444,0,1,
2234,1,0,0,0.372093,0.255814,0.0232558,0.44186,0.232558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395349,0,0.139535,0,0,0,1,
2235,1,0,0,0.661017,0.0508475,0.491525,0,0.135593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338983,0,0,0,0,0,1,
2236,1,0.176471,0,0.623529,0.388235,0.623529,0.105882,0,0,0,0,0,0.129412,0,0,0,0,0,0.411765,0,0.0588235,0.282353,0,0.294118,0.341176,0,0.223529,0.152941,0,1,
2237,1,0,0,0,0.362319,0,0,0,0.275362,0,0,0.565217,0.57971,0,0,0,0,0,0,0,0,0.855072,0,0.0724638,0.362319,0.101449,0,0,0.913043,1,
2238,1,0,0,0.380952,0.238095,0.47619,0.380952,0.238095,0,0,0,0,0,0,0,0,0,0,0.380952,0,0,0.47619,0,1,0,0,0.238095,0.142857,0,1,
2239,1,0.0952381,0,0.630952,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.119048,0.0238095,0,0,0,0,0,0.047619,0.130952,0,0,1,
2240,1,0,0,0.726316,0.252632,0.326316,0,0.526316,0,0,0,0,0.494737,0,0,0,0,0.557895,0.0526316,0,0,0.578947,0,0.863158,0,0,0.0105263,0.136842,0,1,
2241,1,0.258993,0,0.661871,0.532374,0.784173,0.215827,0,0,0,0,0,0.42446,0,0,0,0,0,0.453237,0.0215827,0.00719424,0.294964,0,0.899281,0.417266,0.460432,0.230216,0.316547,0,1,
2242,1,0.196721,0,0.0327869,0.622951,0.885246,0.327869,0.180328,0,0,0,0,0,0,0,0,0,0,0.459016,0,0,0.213115,0,0.934426,0.52459,0,0.0491803,0.95082,0,1,
2243,1,0.0824742,0,0,0.237113,0,0,0,0.587629,0,0,0.350515,0.525773,0,0,0,0,0,0,0,0,0.278351,0,0.0824742,0.484536,0.0515464,0,0,0.814433,1,
2244,1,0,0,0.426471,0.0735294,0.0588235,0.0294118,0.147059,0,0.117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397059,0,0,0,0.0147059,0,1,
2245,1,0.12,0,0.792,0.608,0.848,0.072,0.792,0,0,0,0,0,0,0,0,0,0.704,0.816,0.016,0.072,0.008,0,0.432,0.08,0,0.336,0.448,0,1,
2246,1,0.351852,0,0,0,0,0.0925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277778,0,0.185185,0.0740741,0,0,0.0185185,0,1,
2247,1,0,0,0.27907,0,0,0,0.360465,0,0,0,0,0.0116279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2248,1,0,0,0.091954,0,0.206897,0,0.172414,0,0,0,0,0.0114943,0,0,0,0,0.482759,0,0,0,0.0689655,0,0.0689655,0.0114943,0.0689655,0,0,0,1,
2249,1,0,0,0.0545455,0,0.0181818,0,0,0,0,0,0,0.109091,0,0,0,0,0,0.0545455,0,0,0.209091,0,0.490909,0.245455,0.372727,0.0909091,0,0,1,
2250,1,0,0,0.336735,0.0306122,0.397959,0,0.0153061,0,0,0,0,0.438776,0,0,0,0,0.188776,0.183673,0,0.0663265,0.602041,0,0.770408,0.678571,0.653061,0.0459184,0.00510204,0,1,
2251,1,0,0,0.276596,0.12766,0,0,0.382979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638298,0,0.638298,0.234043,0,0,0,0,1,
2252,1,0,0,0.0380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666667,0.00952381,0,0,0,0,0,0,0,0,0,1,
2253,1,0,0,0.952381,0.559524,0.97619,0,0.5,0,0,0,0.047619,0.321429,0,0,0.0595238,0,0,0.130952,0,0.047619,0.52381,0,0.27381,0.25,0,0,0.440476,0,1,
2254,1,0.137931,0,0.735632,0.586207,0.0804598,0,0.183908,0,0,0,0,0.494253,0,0,0,0,0,0,0,0.137931,0.574713,0,0.91954,0.735632,0.126437,0,0.0344828,0,1,
2255,1,0,0,0,0.357143,0,0,0,0.1,0,0,0.0714286,0.771429,0,0,0,0,0,0,0,0,0.457143,0,0.628571,0.814286,0.385714,0,0,0.7,1,
2256,1,0,0,0.615385,0.0307692,0.569231,0.261538,0.215385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338462,0.0153846,0,0,0.0307692,0,1,
2257,1,0,0,0.102941,0.617647,0.720588,0.220588,0,0,0.0147059,0,0,0,0,0,0,0,0.0441176,0.308824,0,0,0.205882,0,0.955882,0.397059,0,0.220588,0.220588,0.0147059,1,
2258,1,0.046875,0,0.234375,0.171875,0.28125,0.296875,0,0,0.09375,0,0,0,0,0,0,0,0,0.546875,0,0,0,0,0.34375,0.015625,0,0.421875,0.140625,0,1,
2259,1,0.0588235,0,0.5,0.911765,0.235294,0,0.264706,0,0.0294118,0,0,0,0,0,0,0,0,0.735294,0,0,0.0882353,0,0.941176,0.852941,0,0,0.0882353,0,1,
2260,1,0.181818,0,0.381818,0.509091,0.272727,0.0363636,0.181818,0,0.127273,0,0,0,0,0,0,0,0.0181818,0.2,0,0,0.0181818,0,0.927273,0.854545,0,0,0.0909091,0,1,
2261,1,0.22549,0,0.0686275,0.352941,0.137255,0.196078,0.0980392,0,0.0882353,0,0,0,0,0,0,0,0,0.0392157,0,0,0,0,0.392157,0,0.0392157,0.0490196,0.0980392,0,1,
2262,1,0,0,0.037037,0.0555556,0,0,0.185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185185,0,0,0.111111,0,0,1,
2263,1,0.126984,0.00793651,0,0.698413,0.579365,0.626984,0,0,0.031746,0,0,0.277778,0,0,0,0,0,0,0.0952381,0.0555556,0.31746,0,0.904762,0.428571,0.0952381,0,0.269841,0,1,
2264,1,0.723077,0,0.153846,0.492308,0.338462,0.861538,0.0923077,0,0.723077,0,0,0.261538,0,0,0,0,0,0.861538,0,0.446154,0.138462,0,1,0.861538,0,0.523077,0.815385,0,1,
2265,1,0,0,0.40625,0.489583,0.0625,0.15625,0.677083,0,0.03125,0,0,0,0,0,0,0,0,0.322917,0.0104167,0.0625,0.145833,0,0.479167,0.114583,0,0.145833,0.416667,0,1,
2266,1,0,0,1,1,0.972222,0,0.222222,0,0,0,0,0.638889,0,0,0,0,0.277778,0.166667,0,0.333333,1,0,0.805556,0.388889,0,0,0.527778,0,1,
2267,1,0.102564,0,0.128205,0.307692,0,0,0.0512821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384615,0,0,0,0,0,1,
2268,1,0,0,0.598039,0.294118,0.401961,0,0.147059,0,0,0,0,0.205882,0,0,0,0,0,0.264706,0,0,0.127451,0,0.372549,0.235294,0.176471,0.0882353,0.147059,0,1,
2269,1,0,0.107692,1,0.4,1,0.0769231,0.261538,0,0.0461538,0,0,0,0,0.246154,0,0,0,0.815385,0,0.0769231,0,0,0.415385,0.0153846,0,0.507692,0.492308,0,1,
2270,1,0.0784314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196078,0,0.372549,0.196078,0,0,0,0,1,
2271,1,0,0,0.938144,0.0309278,0.226804,0,0.804124,0,0,0,0,0,0,0,0.0515464,0,0,0,0,0,0,0,0.113402,0,0,0,0,0,1,
2272,1,0,0,1,0.320755,0.132075,0,0.207547,0,0,0,0,0.471698,0,0,0,0,0,0.283019,0.150943,0.0377358,0.396226,0,0.981132,0.981132,0,0.0943396,0.207547,0,1,
2273,1,0,0,0.377049,0.0163934,0.327869,0,0.295082,0,0,0,0,0.0655738,0,0,0,0,0,0,0,0.0163934,0.0655738,0,0.540984,0.0163934,0,0,0,0.0163934,1,
2274,1,0.0784314,0,0.0980392,0.235294,0.470588,0.137255,0,0,0,0,0,0.0588235,0,0,0,0,0,0,0,0,0.176471,0,0.137255,0,0.411765,0,0,0,1,
2275,1,0,0,0.72093,0,0.325581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2276,1,0.16,0,0.02,0.84,0.6,0.56,0.06,0,0,0,0,0.16,0,0,0,0,0,0.48,0,0,0.1,0,0.68,0.38,0,0,0.7,0,1,
2277,1,0.196581,0,0.00854701,0.692308,0,0.376068,0,0,0,0,0,0,0,0,0,0,0,0.273504,0.025641,0.00854701,0.0769231,0,0.649573,0.025641,0,0.025641,0.461538,0,1,
2278,1,0,0,0.321429,0.130952,0,0.047619,0.440476,0,0,0,0,0.119048,0,0.107143,0,0,0,0.166667,0,0,0.321429,0,0.142857,0.0714286,0.464286,0.107143,0,0,1,
2279,1,0.3125,0,0.322917,0,0,0.0208333,0.114583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104167,0,0,0,0,0,0,0,1,
2280,1,0.0430108,0,0.16129,0.655914,0.88172,0.0107527,0.0430108,0,0,0,0,0.365591,0,0,0,0,0,0.44086,0.0430108,0,0.741935,0,0.935484,0.72043,0,0.215054,0.322581,0,1,
2281,1,0.0566038,0,0.330189,0.226415,0.132075,0.0660377,0.358491,0,0,0,0,0,0,0,0,0,0,0.132075,0,0,0,0,0.0283019,0,0,0.0566038,0.0377358,0,1,
2282,1,0,0,0.822581,0.354839,0.983871,0.0483871,0,0,0,0,0,0.016129,0,0,0,0,0.0322581,0.612903,0,0.0483871,0.33871,0,0.774194,0.016129,0,0.403226,0.193548,0,1,
2283,1,0,0,0.125,0.390625,0.03125,0.203125,0.34375,0,0,0,0,0,0,0,0,0,0.265625,0.125,0.109375,0,0.046875,0,1,0.78125,0,0.015625,0.03125,0,1,
2284,1,0.0619469,0,0.672566,0.716814,0.672566,0.0530973,0.221239,0,0.0619469,0,0,0.292035,0,0,0,0,0,0.336283,0,0.0442478,0.0265487,0,0.831858,0.522124,0,0.185841,0.0707965,0,1,
2285,1,0,0,0.909091,0.471074,0.68595,0,0,0,0,0,0,0.479339,0,0,0,0,0,0,0,0.0165289,0.487603,0,0.495868,0.165289,0.0165289,0,0.0413223,0,1,
2286,1,0,0,0.563218,0.482759,0.045977,0,0.356322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344828,0,0,0,0,0,1,
2287,1,0,0.0634921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619,0,0.555556,0.222222,0.904762,0,0,0,1,
2288,1,0,0,1,0.486486,0.594595,0,0.972973,0,0,0,0,0,0,0,0,0,0,0,0,0.0810811,0,0,0,0,0,0,0,0,1,
2289,1,0,0,0.428571,0.0357143,0,0,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77193,0,0,0.421053,0,0.877193,0.964912,0,0.578947,0,0,1,
2291,1,0,0.04,0.453333,0.88,0.266667,0,0.0266667,0,0.146667,0,0,0.693333,0,0,0,0,0,0,0,0,0.653333,0,0.986667,0.466667,0,0,0.133333,0,1,
2292,1,0,0,0,0.0892857,0.0714286,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232143,0.0178571,0,0,0,0,1,
2293,1,0.142857,0,0.0989011,0.274725,0.0659341,0.010989,0.153846,0,0.010989,0,0,0,0,0,0,0,0.505495,0.725275,0.021978,0.032967,0.340659,0,0.989011,0.241758,0.010989,0.604396,0.67033,0,1,
2294,1,0,0,0.483051,0.186441,0.0338983,0,0.59322,0,0,0,0,0.864407,0,0,0,0,0,0.305085,0,0.0338983,0.694915,0,0.728814,0.745763,0.652542,0.169492,0,0,1,
2295,1,0.101449,0,0.594203,0.449275,0.15942,0,0.405797,0,0,0,0,0,0,0,0,0,0.246377,0.0869565,0,0,0,0,0.710145,0.101449,0,0,0.101449,0,1,
2296,1,0,0,0.516129,0.580645,0.612903,0,0.193548,0,0,0,0,0,0,0,0,0,0,0.258065,0,0,0,0,0.935484,0.0967742,0,0.0967742,0,0,1,
2297,1,0,0,0.145161,0.241935,0.354839,0,0,0,0,0,0,0,0,0,0,0,0,0.774194,0,0,0,0,0.467742,0.241935,0,0.0967742,0.370968,0,1,
2298,1,0,0.046875,0.953125,0.890625,1,0,0,0,0,0,0,0,0,0,0,0,0,0.171875,0,0,0.265625,0,0.71875,0.40625,0.03125,0,0.359375,0,1,
2299,1,0,0,0.108108,0,0.0810811,0,0,0,0,0,0,0,0,0,0,0,0,0.117117,0,0,0.0630631,0,0.036036,0,0.00900901,0.0720721,0,0,1,
2300,1,0.24,0.0266667,0.466667,0.72,0.2,0,0.573333,0,0.0133333,0,0,0.733333,0,0,0,0,0,0,0,0.32,0.84,0,1,0.946667,0.4,0,0.306667,0,1,
2301,1,0,0,0.696429,0.321429,0.142857,0,0.732143,0,0,0,0.0178571,0,0,0,0,0,0,0.696429,0,0.125,0,0,0.178571,0.0892857,0,0.357143,0.214286,0.142857,1,
2302,1,0,0,0.06,0.12,0.16,0,0.04,0,0,0,0,0,0,0,0,0,0.02,0.56,0,0.02,0.64,0,0.7,0.52,0,0,0.3,0,1,
2303,1,0.128205,0,0.205128,0.487179,0,0.205128,0.410256,0,0.102564,0,0,0.0512821,0,0,0,0,0,0.307692,0.0512821,0.179487,0.230769,0,1,0.846154,0.230769,0,0.205128,0,1,
2304,1,0.195122,0,0.317073,0.365854,0.829268,0.219512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731707,0,0.292683,0,0.243902,0,0,0,1,
2305,1,0.00884956,0,0.0707965,0,0.0707965,0,0,0,0,0,0,0,0,0,0,0,0,0.230088,0,0,0.141593,0,0.185841,0.212389,0,0.212389,0,0,1,
2306,1,0,0,0.429448,0.177914,0.251534,0,0,0,0.0306748,0,0,0.184049,0,0,0,0,0,0,0,0,0.257669,0,0.245399,0.0674847,0.760736,0.0490798,0.00613497,0,1,
2307,1,0,0,0.828947,0.0526316,0.0131579,0,0.868421,0,0,0,0,0.223684,0,0,0,0,0,0.263158,0,0,0.0131579,0,0.578947,0.289474,0.355263,0.0263158,0,0,1,
2308,1,0,0,0.4125,0,0.2625,0,0.275,0,0,0,0,0.1,0,0,0,0,0,0.25,0,0,0.0375,0,0.5125,0.3875,0.675,0.225,0,0,1,
2309,1,0,0,0.103448,0,0,0,0.275862,0,0,0,0,0.241379,0,0,0,0,0,0.206897,0,0.172414,0.137931,0,0.413793,0.344828,0.0344828,0,0,0,1,
2310,1,0,0,0.703704,0.37037,0.851852,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,1,0,0,0.222222,0.185185,0,1,
2311,1,0,0,0.648649,0.513514,0.864865,0.351351,0.108108,0,0.189189,0,0,0,0,0,0,0,0,0.351351,0,0.108108,0.243243,0,0.0810811,0,0.0810811,0,0.405405,0,1,
2312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2313,1,0,0,0.114583,0,0,0,0.104167,0,0,0,0,0,0,0,0.0104167,0,0,0,0,0,0.197917,0,0.0729167,0,0,0,0,0,1,
2314,1,0,0,0.657534,0.136986,0,0,0.260274,0,0,0,0,0.273973,0,0,0,0,0,0,0,0.0273973,0.0273973,0,0.438356,0.0410959,0.575342,0,0,0,1,
2315,1,0,0,0.196721,0.245902,0.0819672,0,0.688525,0,0,0,0,0.262295,0,0,0,0,0,0,0,0.114754,0.0983607,0,0.967213,0.868852,0,0,0.0327869,0,1,
2316,1,0.040404,0,0.292929,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0.0707071,0,0,0,0,0,0,0,0,0,0,1,
2317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338983,0,0.0338983,0,0.0677966,0,0,0,1,
2318,1,0,0,0.0571429,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785714,0,0,0,0.0857143,0,0,0,1,
2319,1,0,0,0.258621,0.551724,0.0862069,0,0.5,0,0,0,0,0.482759,0,0,0,0,0,0.293103,0,0,0.5,0,0.810345,0.62069,0,0.258621,0.0689655,0,1,
2320,1,0,0,0.72,0.3,0.5,0,0.21,0,0,0,0,0.48,0,0,0,0,0,0.02,0,0.19,0.35,0,0.83,0.7,0.83,0,0.07,0,1,
2321,1,0,0,0,0.0254237,0,0,0,0.525424,0.0254237,0,0.737288,0.415254,0,0,0.059322,0.144068,0,0.432203,0,0,0.508475,0.161017,0.0423729,0.661017,0.00847458,0.432203,0,1,1,
2322,1,0,0,0,0.5,0.375,0.90625,0,0,0.09375,0,0,0.03125,0,0,0,0.03125,0,0.875,0,0,0.71875,0,1,0.96875,0,0,0.75,0.34375,1,
2323,1,0.125,0,0.276786,0.258929,0,0.0178571,0.6875,0,0.0982143,0,0,0.0267857,0,0,0,0,0,0.785714,0,0,0.4375,0,1,0.982143,0,0.1875,0.0178571,0,1,
2324,1,0,0,0.233333,0.2,0.266667,0.533333,0.233333,0,0.8,0,0,0,0,0,0,0,0,0.0666667,0,0.233333,0,0,1,0.633333,0,0,0.6,0,1,
2325,1,0,0,0.388889,0.444444,0.685185,0.12963,0,0,0.148148,0,0,0.0925926,0,0,0,0,0,0.259259,0,0.203704,0.462963,0,0.388889,0,0,0,0.185185,0,1,
2326,1,0,0,0.6875,0,0.0625,0,0.5625,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
2327,1,0,0.0266667,0.32,0,0.293333,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.4,0,0.36,0.0933333,0,0,0,0,1,
2328,1,0.636364,0,0.236364,0,0.327273,0.363636,0,0,0.0545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363636,0,0,0,0.0727273,0,1,
2329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818,0,0,0.436364,0,0.218182,0.127273,0,0,0,0,1,
2330,1,0,0,0.107143,0.428571,0.321429,0,0,0,0,0,0,0.0714286,0,0,0,0,0,0.0714286,0,0,0.0714286,0,0.892857,0.25,0,0,0,0,1,
2331,1,0,0,0.9,0.355556,0.0888889,0,0.766667,0,0,0,0,0.3,0,0,0,0,0,0.244444,0,0.0333333,0.188889,0,0.411111,0.366667,0.555556,0.0777778,0,0,1,
2332,1,0,0,0.217391,0,0.0186335,0,0.0807453,0.0559006,0,0,0.751553,0,0.0559006,0,0.590062,0.329193,0,0.142857,0,0,0.403727,0.478261,0.0621118,0.763975,0,0.0869565,0.0496894,0.813665,1,
2333,1,0.224138,0,0.258621,0.258621,0.706897,0.482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431034,0,0,0,0.206897,0,1,
2334,1,0.0540541,0,0.891892,0.513514,0.810811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864865,0.189189,0.0540541,0,0,0,1,
2335,1,0,0,0.6,0.115789,0.810526,0,0.147368,0,0,0,0,0.315789,0,0,0.0736842,0,0,0.452632,0,0,0.515789,0,0.905263,0.557895,0,0.252632,0,0,1,
2336,1,0,0,0.5,0.725806,0,0,0.870968,0,0,0,0,0.903226,0,0,0,0,0,0,0,0,0.693548,0,0.983871,0.870968,0.693548,0,0,0,1,
2337,1,0.0480769,0,0.625,0.365385,0,0,0.759615,0,0,0,0,0.182692,0,0,0,0,0,0,0,0.0769231,0.115385,0,0.855769,0.384615,0.0288462,0,0.00961538,0,1,
2338,1,0,0,0.0352941,0.188235,0.0705882,0.411765,0,0,0,0,0,0,0,0,0,0.0235294,0,0.223529,0,0.0117647,0.435294,0,0.435294,0.235294,0,0.223529,0.117647,0.247059,1,
2339,1,0,0,0.043956,0.0549451,0,0,0.021978,0,0.043956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120879,0,0,0,0,0,1,
2340,1,0,0,0.202381,0.0833333,0.72619,0.0119048,0,0,0,0,0,0,0,0.0595238,0,0,0.47619,0.666667,0.0119048,0.0119048,0.047619,0,0.380952,0,0,0.416667,0.22619,0,1,
2341,1,0.0131579,0,0.0131579,0.618421,0.289474,0.0657895,0.157895,0,0,0,0,0.276316,0,0,0,0,0,0.460526,0,0.197368,0.315789,0,0.986842,0.802632,0.328947,0,0.684211,0,1,
2342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384615,0.333333,0,0,0,0,1,
2343,1,0,0,0.525862,0.267241,0,0,0.517241,0,0,0,0,0.258621,0,0,0,0,0.0431034,0.284483,0.00862069,0,0.206897,0,0.465517,0.310345,0.12069,0.189655,0,0,1,
2344,1,0,0.458333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416667,0,0,0.0208333,0,0.989583,0.78125,0.947917,0.0104167,0,0,1,
2345,1,0,0,0.355556,0,0.444444,0,0.133333,0,0,0,0,0.0666667,0,0,0.222222,0,0,0,0,0,0.244444,0,0.244444,0,0,0,0,0,1,
2346,1,0.293333,0,0,0.76,0.293333,0.04,0,0,0.0133333,0,0,0.293333,0,0,0,0,0,0.266667,0,0.173333,0.413333,0,0.733333,0.48,0.32,0.2,0.28,0,1,
2347,1,0.202381,0,0.321429,0.52381,0.583333,0.154762,0.0357143,0,0,0,0,0,0,0,0,0,0,0.595238,0.107143,0,0.0238095,0,0.464286,0,0,0.333333,0.285714,0,1,
2348,1,0,0,0.545455,0.454545,0.969697,0.121212,0,0,0,0,0,0,0,0.484848,0,0,0.0909091,0.909091,0.0909091,0.515152,0.0606061,0,1,0.212121,0.0606061,0.666667,0.848485,0,1,
2349,1,0,0,0,0.252336,0.00934579,0,0.046729,0,0,0,0,0.345794,0,0,0,0,0,0.691589,0,0.17757,0.0560748,0,1,0.962617,0.345794,0.233645,0.0654206,0,1,
2350,1,0,0,0.1,0.15,0.125,0,0,0,0,0,0,0,0,0,0,0,0.125,0.05,0,0,0,0,0.025,0,0,0,0.125,0,1,
2351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909091,0,0,0.0454545,0,0.954545,0.75,0,0,0,0,1,
2352,1,0,0,0,0,0,0,0,0.171779,0.134969,0,0.398773,0.251534,0,0,0.0490798,0.196319,0,0.380368,0.0245399,0,0.546012,0.116564,0.282209,0.742331,0.214724,0.361963,0,0.96319,1,
2353,1,0.132353,0,0.941176,0.661765,0.0882353,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235,0,0,0.323529,0.0147059,0,0,0.0882353,0,1,
2354,1,0.244186,0,0.0930233,0.0813953,0.453488,0.174419,0,0,0,0,0,0,0,0,0,0,0,0.116279,0,0,0,0,0,0,0,0,0,0,1,
2355,1,0.256098,0.0121951,0.512195,0.304878,0.109756,0.0365854,0.0243902,0,0.0243902,0,0,0.0121951,0,0,0,0,0,0.0365854,0,0,0.0365854,0,0.658537,0.268293,0.573171,0,0.0853659,0,1,
2356,1,0,0,0.0689655,0.0344828,0,0,0.172414,0,0,0,0,0.965517,0,0,0,0,0,0,0,0.310345,0.758621,0,0.931034,0.793103,1,0,0,0,1,
2357,1,0,0,0.657143,0.0285714,0.133333,0,0.0285714,0,0,0,0,0,0,0,0,0,0,0,0.0285714,0,0,0,0.152381,0,0.171429,0,0,0,1,
2358,1,0,0,0.0377358,0,0,0,0.0188679,0,0,0,0,0.113208,0,0,0,0,0,0.415094,0,0,0.0377358,0,0.226415,0.150943,0.735849,0.433962,0,0,1,
2359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00909091,0,0.109091,0.0272727,0,0,0,0,1,
2360,1,0,0.0263158,0.157895,0,0.0263158,0,0,0,0,0,0,0.105263,0,0,0,0,0,0,0,0,0.473684,0,0.631579,0.236842,0,0,0,0,1,
2361,1,0.62069,0,0.0344828,0,0.741379,0.275862,0,0,0.0689655,0,0,0,0,0,0,0,0,0.758621,0,0.103448,0,0,0.206897,0,0,0.413793,0.189655,0,1,
2362,1,0,0,0.631579,0.105263,0.929825,0.0701754,0,0,0,0,0,0,0,0.105263,0,0,0,0.210526,0,0,0,0,0.333333,0,0,0.0175439,0.175439,0,1,
2363,1,0,0,0.193548,0.0322581,0.548387,0.741935,0,0,0.0645161,0,0,0,0,0.741935,0,0,0,0.83871,0,0.0645161,0.0967742,0,1,0.0322581,0,0.580645,0.645161,0,1,
2364,1,0,0,0.382716,0.209877,0.481481,0,0,0,0,0,0,0.111111,0,0,0,0,0.728395,0,0,0.0123457,0.037037,0,0.209877,0,0,0,0.0987654,0,1,
2365,1,0,0,0.0491803,0,0.147541,0,0,0,0,0,0,0,0,0,0,0,0,0.0655738,0,0,0,0,0.0983607,0,0.278689,0,0,0,1,
2366,1,0.435897,0,0,0,0.205128,0,0,0,0,0,0,0,0,0,0,0,0,0.0512821,0,0,0,0,0,0,0,0.0769231,0,0,1,
2367,1,0.21978,0.120879,0,0.032967,0,0.0769231,0.549451,0,0,0,0,0.120879,0,0,0,0,0,0.153846,0,0,0.505495,0,0.956044,0.758242,0.307692,0.0769231,0,0,1,
2368,1,0.0754717,0,0,0.226415,0.0188679,0,0,0,0,0,0,0.0188679,0,0,0,0,0,0,0,0,0,0,0.301887,0.0754717,0.169811,0,0,0,1,
2369,1,0,0.205882,0.617647,0.0882353,0.382353,0,0,0,0,0,0,0.176471,0,0,0,0,0,0.470588,0.0882353,0,0.411765,0,1,0.823529,0.588235,0.0882353,0.0294118,0,1,
